sample_name,tax_id,genus_name,taxon_name,aggregatescore,NT_r,NT_rpm,NT_zscore,NR_r,NR_rpm,NR_zscore
RR034H_008_mad_W6a_S8,83262,Mycobacteroides,Mycobacteroides immunogenum,,5,25.5736162,0.8323077,0,0,-100
RR034H_008_mad_W6a_S8,83291,Streptomyces,Streptomyces armeniacus,,1,5.1147232,100,0,0,-100
RR034H_008_mad_W6a_S8,85404,Mannheimia,Mannheimia varigena,,1,5.1147232,3.293233,0,0,-100
RR034H_008_mad_W6a_S8,85698,Achromobacter,Achromobacter xylosoxidans,,0,0,-100,3,15.3441697,2.3565457
RR034H_008_mad_W6a_S8,87883,Burkholderia,Burkholderia multivorans,,0,0,-100,3,15.3441697,0.6104001
RR034H_008_mad_W6a_S8,88728,Pinus,Pinus koraiensis,,0,0,-100,2,10.2294465,99
RR034H_008_mad_W6a_S8,89152,"",[Clostridium] hiranonis,,0,0,-100,2,10.2294465,1.5433617
RR034H_008_mad_W6a_S8,90270,Xanthomonas,Xanthomonas gardneri,,6,30.6883395,4.7599803,0,0,-100
RR034H_008_mad_W6a_S8,92793,Aquabacterium,Aquabacterium,,5,25.5736162,25.4058923,7,35.8030627,0.4878682
RR034H_008_mad_W6a_S8,93064,Sphingomonas,Sphingomonas koreensis,,2,10.2294465,0.3833982,0,0,-100
RR034H_008_mad_W6a_S8,93217,Pandoraea,Pandoraea,,0,0,-100,2,10.2294465,0.0951198
RR034H_008_mad_W6a_S8,93220,Pandoraea,Pandoraea pnomenusa,,0,0,-100,2,10.2294465,0.2714137
RR034H_008_mad_W6a_S8,93681,Roseateles,Roseateles,,17,86.9502951,0.0591161,20,102.2944648,0.8679382
RR034H_008_mad_W6a_S8,93758,Corchorus,Corchorus,,0,0,-100,10,51.1472324,8.0707565
RR034H_008_mad_W6a_S8,93759,Corchorus,Corchorus olitorius,,0,0,-100,10,51.1472324,11.8578511
RR034H_008_mad_W6a_S8,94132,Ramlibacter,Ramlibacter tataouinensis,,1,5.1147232,-0.2456665,0,0,-100
RR034H_008_mad_W6a_S8,95485,Burkholderia,Burkholderia stabilis,,29,148.326974,51.2564624,2,10.2294465,24.8226045
RR034H_008_mad_W6a_S8,95486,Burkholderia,Burkholderia cenocepacia,,2,10.2294465,0.488141,10,51.1472324,4.8615431
RR034H_008_mad_W6a_S8,99157,Hammondia,Hammondia,,7,35.8030627,2.2788297,1,5.1147232,0.3920662
RR034H_008_mad_W6a_S8,99158,Hammondia,Hammondia hammondi,,7,35.8030627,2.2788297,1,5.1147232,0.3920662
RR034H_008_mad_W6a_S8,99802,Spirometra,Spirometra erinaceieuropaei,,7,35.8030627,99,0,0,-100
RR034H_008_mad_W6a_S8,101203,Saprolegnia,Saprolegnia parasitica,,2,10.2294465,100,0,0,-100
RR034H_008_mad_W6a_S8,101571,Burkholderia,Burkholderia ubonensis,,1,5.1147232,-0.016343,0,0,-100
RR034H_008_mad_W6a_S8,103621,Actinomyces,Actinomyces urogenitalis,,0,0,-100,1,5.1147232,5.6003608
RR034H_008_mad_W6a_S8,103816,Rhodococcus,Rhodococcus pyridinivorans,,16,81.8355719,99,0,0,-100
RR034H_008_mad_W6a_S8,103855,Bordetella,Bordetella hinzii,,2,10.2294465,1.8403527,0,0,-100
RR034H_008_mad_W6a_S8,104087,Pseudomonas,Pseudomonas frederiksbergensis,,6,30.6883395,70.5681767,0,0,-100
RR034H_008_mad_W6a_S8,104264,Cellulophaga,Cellulophaga,,5,25.5736162,13.732324,0,0,-100
RR034H_008_mad_W6a_S8,105219,Ralstonia,Ralstonia mannitolilytica,,1,5.1147232,-0.2569268,0,0,-100
RR034H_008_mad_W6a_S8,105560,Methylibium,Methylibium petroleiphilum,,1,5.1147232,-0.2581774,0,0,-100
RR034H_008_mad_W6a_S8,106589,Cupriavidus,Cupriavidus,,10,51.1472324,0.0083465,2,10.2294465,-0.2804543
RR034H_008_mad_W6a_S8,106648,Acinetobacter,Acinetobacter bereziniae,,2,10.2294465,99,0,0,-100
RR034H_008_mad_W6a_S8,106649,Acinetobacter,Acinetobacter guillouiae,,4,20.458893,0.086125,3,15.3441697,1.2324552
RR034H_008_mad_W6a_S8,119219,Cupriavidus,Cupriavidus metallidurans,,8,40.9177859,2.9275711,0,0,-100
RR034H_008_mad_W6a_S8,123899,Bordetella,Bordetella trematum,,1,5.1147232,2.2297777,0,0,-100
RR034H_008_mad_W6a_S8,128780,Stenotrophomonas,Stenotrophomonas acidaminiphila,,0,0,-100,7,35.8030627,21.2838366
RR034H_008_mad_W6a_S8,129951,Mastadenovirus,Human mastadenovirus C,,6,30.6883395,99,5,25.5736162,99
RR034H_008_mad_W6a_S8,131111,Schaalia,Actinomyces turicensis,,0,0,-100,1,5.1147232,0.2626111
RR034H_008_mad_W6a_S8,134533,Acinetobacter,Acinetobacter parvus,,0,0,-100,9,46.0325092,0.781444
RR034H_008_mad_W6a_S8,146937,Azospira,Azospira,,0,0,-100,4,20.458893,0.8564476
RR034H_008_mad_W6a_S8,146939,Azospira,Azospira oryzae,,0,0,-100,4,20.458893,2.1065519
RR034H_008_mad_W6a_S8,149698,Massilia,Massilia,,1,5.1147232,-0.2400044,0,0,-100
RR034H_008_mad_W6a_S8,150022,Finegoldia,Finegoldia,,2,10.2294465,1.6842613,0,0,-100
RR034H_008_mad_W6a_S8,152480,Burkholderia,Burkholderia ambifaria,,0,0,-100,2,10.2294465,2.0846554
RR034H_008_mad_W6a_S8,155892,Caulobacter,Caulobacter vibrioides,,2,10.2294465,-0.1649409,4,20.458893,-0.2298969
RR034H_008_mad_W6a_S8,155900,"",uncultured organism,,22,112.5239113,2.5332774,0,0,-100
RR034H_008_mad_W6a_S8,161934,Beta,Beta vulgaris,,0,0,-100,6,30.6883395,0.8241212
RR034H_008_mad_W6a_S8,164546,Cupriavidus,Cupriavidus taiwanensis,,0,0,-100,2,10.2294465,3.9014706
RR034H_008_mad_W6a_S8,165696,Novosphingobium,Novosphingobium,,0,0,-100,6,30.6883395,0.2679679
RR034H_008_mad_W6a_S8,165697,Sphingopyxis,Sphingopyxis,,6,30.6883395,0.5302913,0,0,-100
RR034H_008_mad_W6a_S8,172045,Elizabethkingia,Elizabethkingia miricola,,1,5.1147232,0.1718306,0,0,-100
RR034H_008_mad_W6a_S8,174951,Ramlibacter,Ramlibacter,,1,5.1147232,-0.245856,0,0,-100
RR034H_008_mad_W6a_S8,179636,Alicycliphilus,Alicycliphilus denitrificans,,0,0,-100,3,15.3441697,0.9076056
RR034H_008_mad_W6a_S8,179676,Culicoides,Culicoides sonorensis,,1,5.1147232,100,0,0,-100
RR034H_008_mad_W6a_S8,180282,Delftia,Delftia tsuruhatensis,,335,1713.4322862,31.9505206,139,710.9465307,50.3495288
RR034H_008_mad_W6a_S8,190721,Ralstonia,Ralstonia insidiosa,,56,286.4245016,-0.1051966,10,51.1472324,0.6674299
RR034H_008_mad_W6a_S8,201096,Alicycliphilus,Alicycliphilus,,0,0,-100,9,46.0325092,1.7884252
RR034H_008_mad_W6a_S8,202907,Collimonas,Collimonas,,0,0,-100,1,5.1147232,-0.0642067
RR034H_008_mad_W6a_S8,212743,Rhizobacter,Rhizobacter,,2,10.2294465,-0.2220132,2,10.2294465,-0.0155039
RR034H_008_mad_W6a_S8,215249,Acaromyces,Acaromyces,,0,0,-100,2,10.2294465,100
RR034H_008_mad_W6a_S8,215250,Acaromyces,Acaromyces ingoldii,,0,0,-100,2,10.2294465,100
RR034H_008_mad_W6a_S8,216816,Bifidobacterium,Bifidobacterium longum,,0,0,-100,1,5.1147232,1.0777833
RR034H_008_mad_W6a_S8,219181,Ottowia,Ottowia,,4,20.458893,5.839284,0,0,-100
RR034H_008_mad_W6a_S8,223967,Methylorubrum,Methylorubrum populi,,7,35.8030627,-0.1446355,5,25.5736162,0.3560247
RR034H_008_mad_W6a_S8,225117,Pyrus,Pyrus x bretschneideri,,1,5.1147232,99,0,0,-100
RR034H_008_mad_W6a_S8,225991,Comamonas,Comamonas aquatica,,0,0,-100,3,15.3441697,2.7336122
RR034H_008_mad_W6a_S8,225992,Comamonas,Comamonas kerstersii,,1,5.1147232,0.9498534,0,0,-100
RR034H_008_mad_W6a_S8,231454,Dyella,Dyella,,3,15.3441697,0.8941124,0,0,-100
RR034H_008_mad_W6a_S8,232523,Hylemonella,Hylemonella,,0,0,-100,2,10.2294465,3.5320213
RR034H_008_mad_W6a_S8,238749,Diaphorobacter,Diaphorobacter,,7,35.8030627,3.0364277,10,51.1472324,11.1381608
RR034H_008_mad_W6a_S8,244366,Klebsiella,Klebsiella variicola,,0,0,-100,1,5.1147232,17.7726734
RR034H_008_mad_W6a_S8,260936,Rhodococcus,Rhodococcus sp. RD6.2,,0,0,-100,2,10.2294465,-0.066686
RR034H_008_mad_W6a_S8,261164,Psychrobacter,Psychrobacter alimentarius,,1,5.1147232,0.5059217,0,0,-100
RR034H_008_mad_W6a_S8,269660,Methylobacterium,Methylobacterium brachiatum,,8,40.9177859,100,4,20.458893,99
RR034H_008_mad_W6a_S8,281915,Curvibacter,Curvibacter,,0,0,-100,2,10.2294465,-0.1970317
RR034H_008_mad_W6a_S8,304895,Catenulispora,Catenulispora acidiphila,,5,25.5736162,6.0892736,0,0,-100
RR034H_008_mad_W6a_S8,305976,Pusillimonas,Pusillimonas,,0,0,-100,2,10.2294465,13.3330629
RR034H_008_mad_W6a_S8,308865,Elizabethkingia,Elizabethkingia,,1,5.1147232,-0.1428542,0,0,-100
RR034H_008_mad_W6a_S8,312063,Azohydromonas,Azohydromonas,,0,0,-100,11,56.2619557,1.6095043
RR034H_008_mad_W6a_S8,316612,Methylibium,Methylibium,,1,5.1147232,-0.258454,0,0,-100
RR034H_008_mad_W6a_S8,318147,Paucibacter,Paucibacter,,8,40.9177859,-0.1213886,8,40.9177859,0.5894526
RR034H_008_mad_W6a_S8,335058,Pelomonas,Pelomonas,,0,0,-100,76,388.7189664,-0.2102178
RR034H_008_mad_W6a_S8,335659,Bradyrhizobium,Bradyrhizobium sp. S23321,,2,10.2294465,-0.2313804,0,0,-100
RR034H_008_mad_W6a_S8,352450,Simplicispira,Simplicispira,,0,0,-100,7,35.8030627,28.079154
RR034H_008_mad_W6a_S8,358220,Acidovorax,Acidovorax sp. KKS102,,2,10.2294465,0.1372801,0,0,-100
RR034H_008_mad_W6a_S8,363952,Comamonas,Comamonas thiooxydans,,1,5.1147232,100,11,56.2619557,13.5334782
RR034H_008_mad_W6a_S8,364029,Comamonas,Comamonas sp. E6,,0,0,-100,3,15.3441697,12.8377441
RR034H_008_mad_W6a_S8,364039,Azohydromonas,Azohydromonas australica,,0,0,-100,11,56.2619557,4.4138996
RR034H_008_mad_W6a_S8,364316,Verminephrobacter,Verminephrobacter,,2,10.2294465,0.6095945,0,0,-100
RR034H_008_mad_W6a_S8,364317,Verminephrobacter,Verminephrobacter eiseniae,,2,10.2294465,0.619307,0,0,-100
RR034H_008_mad_W6a_S8,367298,Phycicoccus,Phycicoccus,,1,5.1147232,1.2572054,0,0,-100
RR034H_008_mad_W6a_S8,378210,Methyloversatilis,Methyloversatilis,,0,0,-100,1,5.1147232,-0.1702298
RR034H_008_mad_W6a_S8,379899,Niabella,Niabella,,5,25.5736162,4.694646,0,0,-100
RR034H_008_mad_W6a_S8,401472,Corynebacterium,Corynebacterium ureicelerivorans,,1,5.1147232,-0.0768654,0,0,-100
RR034H_008_mad_W6a_S8,408558,Comamonas,Comamonas composti,,0,0,-100,5,25.5736162,21.1426299
RR034H_008_mad_W6a_S8,413434,Sediminibacterium,Sediminibacterium ginsengisoli,,0,0,-100,16,81.8355719,7.4809997
RR034H_008_mad_W6a_S8,414878,Catenulispora,Catenulispora,,5,25.5736162,6.0623911,0,0,-100
RR034H_008_mad_W6a_S8,418223,Methylobacterium,Methylobacterium phyllosphaerae,,1,5.1147232,0.1892726,0,0,-100
RR034H_008_mad_W6a_S8,423349,Mucilaginibacter,Mucilaginibacter,,2,10.2294465,1.7125786,0,0,-100
RR034H_008_mad_W6a_S8,431059,Pelomonas,Pelomonas puraquae,,0,0,-100,20,102.2944648,-0.1984403
RR034H_008_mad_W6a_S8,431061,Roseateles,Roseateles aquatilis,,0,0,-100,4,20.458893,0.0741609
RR034H_008_mad_W6a_S8,433923,Pseudacidovorax,Pseudacidovorax,,0,0,-100,1,5.1147232,0.4444507
RR034H_008_mad_W6a_S8,433924,Pseudacidovorax,Pseudacidovorax intermedius,,0,0,-100,1,5.1147232,0.882153
RR034H_008_mad_W6a_S8,443156,Phycicoccus,Phycicoccus dokdonensis,,1,5.1147232,1.424454,0,0,-100
RR034H_008_mad_W6a_S8,446683,Niabella,Niabella soli,,5,25.5736162,9.7133617,0,0,-100
RR034H_008_mad_W6a_S8,469553,Delftia,Delftia sp. JD2,,0,0,-100,44,225.0478227,99
RR034H_008_mad_W6a_S8,469588,Bacteroides,Bacteroides sp. 2_1_22,,0,0,-100,2,10.2294465,40.5814711
RR034H_008_mad_W6a_S8,482957,Burkholderia,Burkholderia lata,,2,10.2294465,0.0862494,0,0,-100
RR034H_008_mad_W6a_S8,488447,Burkholderia,Burkholderia contaminans,,27,138.0975275,4.5711317,6,30.6883395,3.5087274
RR034H_008_mad_W6a_S8,504481,Sediminibacterium,Sediminibacterium,,0,0,-100,16,81.8355719,1.8867611
RR034H_008_mad_W6a_S8,512030,Acidovorax,Acidovorax sp. NO-1,,0,0,-100,5,25.5736162,99
RR034H_008_mad_W6a_S8,553814,Acidovorax,Acidovorax carolinensis,,29,148.326974,20.7929462,0,0,-100
RR034H_008_mad_W6a_S8,554131,Thiomonas,Thiomonas sp. CB2,,0,0,-100,2,10.2294465,-0.0650129
RR034H_008_mad_W6a_S8,558537,Delftia,Delftia lacustris,,0,0,-100,63,322.2275643,99
RR034H_008_mad_W6a_S8,572511,Blautia,Blautia,,0,0,-100,3,15.3441697,0.9245933
RR034H_008_mad_W6a_S8,591157,Streptomyces,Streptomyces sp. SPB78,,0,0,-100,3,15.3441697,7.31808
RR034H_008_mad_W6a_S8,592050,Acidovorax,Acidovorax soli,,0,0,-100,2,10.2294465,5.0074658
RR034H_008_mad_W6a_S8,645465,Streptomyces,Streptomyces sp. e14,,0,0,-100,3,15.3441697,2.1937932
RR034H_008_mad_W6a_S8,664683,Halomonas,Halomonas titanicae,,0,0,-100,2,10.2294465,7.4639991
RR034H_008_mad_W6a_S8,667019,Curvibacter,Curvibacter putative symbiont of Hydra magnipapillata,,0,0,-100,1,5.1147232,-0.1342278
RR034H_008_mad_W6a_S8,670516,Mycobacteroides,Mycobacteroides,,9,46.0325092,100,16,81.8355719,100
RR034H_008_mad_W6a_S8,673548,Comamonas,Comamonas terrae,,0,0,-100,7,35.8030627,1.3760871
RR034H_008_mad_W6a_S8,702113,Novosphingobium,Novosphingobium sp. PP1Y,,0,0,-100,2,10.2294465,0.0901935
RR034H_008_mad_W6a_S8,710804,"",uncultured alpha proteobacterium HF0070_14E07,,0,0,-100,1,5.1147232,-0.0954687
RR034H_008_mad_W6a_S8,722472,Bradyrhizobium,Bradyrhizobium lablabi,,3,15.3441697,-0.2065779,2,10.2294465,0.3460768
RR034H_008_mad_W6a_S8,723604,"",uncultured actinobacterium HF0500_35G12,,0,0,-100,1,5.1147232,1.1104906
RR034H_008_mad_W6a_S8,742013,Delftia,Delftia sp. Cs1-4,,627,3206.9314729,54.9381495,56,286.4245016,18.29225
RR034H_008_mad_W6a_S8,745310,Sphingomonas,Sphingomonas sp. MM-1,,2,10.2294465,0.8751674,0,0,-100
RR034H_008_mad_W6a_S8,747294,Pseudorhodoferax,Pseudorhodoferax,,0,0,-100,2,10.2294465,0.7688622
RR034H_008_mad_W6a_S8,758796,Burkholderia,Burkholderia sp. RPE67,,1,5.1147232,10.0264263,2,10.2294465,3.918894
RR034H_008_mad_W6a_S8,795665,Hydrogenophaga,Hydrogenophaga sp. PBC,,1,5.1147232,-0.20025,0,0,-100
RR034H_008_mad_W6a_S8,857417,Janibacter,Janibacter indicus,,8,40.9177859,5.6388859,0,0,-100
RR034H_008_mad_W6a_S8,946333,Rhizobacter,Rhizobacter gummiphilus,,2,10.2294465,-0.2216937,2,10.2294465,1.034822
RR034H_008_mad_W6a_S8,948102,Mycobacteroides,Mycobacteroides franklinii,,0,0,-100,4,20.458893,0.1237595
RR034H_008_mad_W6a_S8,948311,Fusarium,Fusarium proliferatum,,0,0,-100,17,86.9502951,99
RR034H_008_mad_W6a_S8,1055192,Comamonas,Comamonas sp. B-9,,0,0,-100,2,10.2294465,4.104719
RR034H_008_mad_W6a_S8,1082851,Comamonas,Comamonas serinivorans,,0,0,-100,7,35.8030627,46.8531945
RR034H_008_mad_W6a_S8,1218247,Ralstonia,Ralstonia sp. NT80,,0,0,-100,5,25.5736162,1.3279736
RR034H_008_mad_W6a_S8,1274631,Bradyrhizobium,Bradyrhizobium icense,,7,35.8030627,-0.1474321,0,0,-100
RR034H_008_mad_W6a_S8,1296669,Aquabacterium,Aquabacterium olei,,5,25.5736162,100,3,15.3441697,100
RR034H_008_mad_W6a_S8,1297865,Bradyrhizobium,Bradyrhizobium sp. OHSU_III,,5,25.5736162,0.6598231,0,0,-100
RR034H_008_mad_W6a_S8,1339242,Delftia,Delftia sp. ZNC0008,,0,0,-100,43,219.9330994,96.8604404
RR034H_008_mad_W6a_S8,1355477,Bradyrhizobium,Bradyrhizobium diazoefficiens,,5,25.5736162,-0.216117,0,0,-100
RR034H_008_mad_W6a_S8,1379159,Dyella,Dyella jiangningensis,,3,15.3441697,6.2008356,0,0,-100
RR034H_008_mad_W6a_S8,1404367,Bradyrhizobium,Bradyrhizobium sp. 3 85S1MB,,2,10.2294465,100,0,0,-100
RR034H_008_mad_W6a_S8,1437360,Bradyrhizobium,Bradyrhizobium erythrophlei,,3,15.3441697,-0.2463371,0,0,-100
RR034H_008_mad_W6a_S8,1468410,Delftia,Delftia sp. RIT313,,0,0,-100,58,296.6539481,99
RR034H_008_mad_W6a_S8,1472718,Delftia,Delftia sp. K82,,0,0,-100,83,424.5220291,99
RR034H_008_mad_W6a_S8,1528099,Lawsonella,Lawsonella clevelandensis,,9,46.0325092,0.2539623,6,30.6883395,0.4469613
RR034H_008_mad_W6a_S8,1537702,Delftia,Delftia sp. 670,,0,0,-100,29,148.326974,95.2972694
RR034H_008_mad_W6a_S8,1538295,Aquabacterium,Aquabacterium sp. NJ1,,0,0,-100,4,20.458893,0.3860481
RR034H_008_mad_W6a_S8,1543705,Nitrospirillum,Nitrospirillum,,1,5.1147232,0.8070004,0,0,-100
RR034H_008_mad_W6a_S8,1546149,Diaphorobacter,Diaphorobacter polyhydroxybutyrativorans,,7,35.8030627,3.1545251,3,15.3441697,4.3621536
RR034H_008_mad_W6a_S8,1548123,Pusillimonas,Pusillimonas sp. T2,,0,0,-100,2,10.2294465,100
RR034H_008_mad_W6a_S8,1603291,Alicycliphilus,Alicycliphilus sp. B1,,0,0,-100,5,25.5736162,2.940381
RR034H_008_mad_W6a_S8,1612157,Pararhodospirillum,Pararhodospirillum,,0,0,-100,1,5.1147232,-0.1175027
RR034H_008_mad_W6a_S8,1639133,Citrobacter,Citrobacter portucalensis,,2,10.2294465,100,0,0,-100
RR034H_008_mad_W6a_S8,1649468,Melaminivora,Melaminivora,,10,51.1472324,100,0,0,-100
RR034H_008_mad_W6a_S8,1658665,Mitsuaria,Mitsuaria sp. 7,,10,51.1472324,-0.1776992,0,0,-100
RR034H_008_mad_W6a_S8,1660095,Comamonas,Comamonas sp. SCN 65-56,,0,0,-100,1,5.1147232,3.1489649
RR034H_008_mad_W6a_S8,1660152,Variovorax,Variovorax sp. SCN 67-85,,0,0,-100,4,20.458893,11.0385938
RR034H_008_mad_W6a_S8,1663591,Magnetospirillum,Magnetospirillum sp. XM-1,,1,5.1147232,4.2951874,0,0,-100
RR034H_008_mad_W6a_S8,1676617,Ralstonia,Ralstonia sp. MD27,,0,0,-100,28,143.2122508,-0.1260415
RR034H_008_mad_W6a_S8,1701327,"",uncultured bacterium 5H7,,6,30.6883395,29.9891274,1,5.1147232,0.0204059
RR034H_008_mad_W6a_S8,1702043,Kocuria,Kocuria sp. BT304,,2,10.2294465,100,0,0,-100
RR034H_008_mad_W6a_S8,1703250,Citrobacter,Citrobacter sp. CRE-46,,7,35.8030627,100,0,0,-100
RR034H_008_mad_W6a_S8,1736430,Pelomonas,Pelomonas sp. Root1217,,0,0,-100,10,51.1472324,-0.1835972
RR034H_008_mad_W6a_S8,1736434,Pelomonas,Pelomonas sp. Root1237,,0,0,-100,1,5.1147232,-0.2724126
RR034H_008_mad_W6a_S8,1736464,Pelomonas,Pelomonas sp. Root1444,,0,0,-100,21,107.4091881,-0.1757063
RR034H_008_mad_W6a_S8,1768242,Paucibacter,Paucibacter sp. KCTC 42545,,8,40.9177859,-0.1211974,3,15.3441697,0.0460943
RR034H_008_mad_W6a_S8,1778653,Sulfuriferula,Sulfuriferula,,0,0,-100,6,30.6883395,19.1021453
RR034H_008_mad_W6a_S8,1805104,Delftia,Delftia sp. 13_1_40CM_3_66_6,,0,0,-100,8,40.9177859,99
RR034H_008_mad_W6a_S8,1805105,Delftia,Delftia sp. 13_1_20CM_4_67_18,,0,0,-100,8,40.9177859,99
RR034H_008_mad_W6a_S8,1822464,Paraburkholderia,Paraburkholderia,,7,35.8030627,1.1476617,0,0,-100
RR034H_008_mad_W6a_S8,1827145,Delftia,Delftia sp. GW456-R20,,0,0,-100,34,173.9005902,99
RR034H_008_mad_W6a_S8,1847725,Lawsonella,Lawsonella,,9,46.0325092,0.2537929,6,30.6883395,0.4468702
RR034H_008_mad_W6a_S8,1866885,Mycolicibacterium,Mycolicibacterium,,4,20.458893,100,0,0,-100
RR034H_008_mad_W6a_S8,1882747,Afipia,Afipia sp. GAS231,,8,40.9177859,-0.1480216,0,0,-100
RR034H_008_mad_W6a_S8,1895749,Delftia,Delftia sp. 67-8,,0,0,-100,21,107.4091881,99
RR034H_008_mad_W6a_S8,1895841,"",Sphingobacteriales bacterium 50-39,,0,0,-100,4,20.458893,1.0081809
RR034H_008_mad_W6a_S8,1909294,"",Rhizobiales bacterium,,0,0,-100,5,25.5736162,100
RR034H_008_mad_W6a_S8,1912216,Cutibacterium,Cutibacterium,,49,250.6214389,1.3689944,39,199.4742065,4.8736976
RR034H_008_mad_W6a_S8,1920191,Delftia,Delftia sp. HK171,,545,2787.5241671,99,43,219.9330994,99
RR034H_008_mad_W6a_S8,1933219,Diaphorobacter,Diaphorobacter sp. LR2014-1,,0,0,-100,2,10.2294465,99
RR034H_008_mad_W6a_S8,1938605,Brevundimonas,Brevundimonas sp. LM2,,2,10.2294465,3.3964581,0,0,-100
RR034H_008_mad_W6a_S8,1938606,Janthinobacterium,Janthinobacterium sp. LM6,,2,10.2294465,1.5168214,0,0,-100
RR034H_008_mad_W6a_S8,1938607,Sphingomonas,Sphingomonas sp. LM7,,1,5.1147232,-0.0439001,0,0,-100
RR034H_008_mad_W6a_S8,1977087,"",Proteobacteria bacterium,,0,0,-100,2,10.2294465,100
RR034H_008_mad_W6a_S8,1985873,Sulfuriferula,Sulfuriferula sp. AH1,,0,0,-100,6,30.6883395,19.8390207
RR034H_008_mad_W6a_S8,2015515,Streptomyces,Streptomyces sp. FBKL.4005,,0,0,-100,2,10.2294465,100
RR034H_008_mad_W6a_S8,2015559,Bradyrhizobium,Bradyrhizobium sp. PARBB1,,0,0,-100,5,25.5736162,100
RR034H_008_mad_W6a_S8,2024894,"",Acidimicrobiaceae bacterium,,0,0,-100,3,15.3441697,100
RR034H_008_mad_W6a_S8,2035203,Acidovorax,Acidovorax sp. 62,,0,0,-100,1,5.1147232,100
RR034H_008_mad_W6a_S8,2035215,"",Burkholderiales bacterium 23,,0,0,-100,10,51.1472324,100
RR034H_008_mad_W6a_S8,2035216,Delftia,Delftia sp. 60,,0,0,-100,58,296.6539481,100
RR034H_008_mad_W6a_S8,2048897,Rhizobium,Rhizobium sp. NXC24,,1,5.1147232,100,0,0,-100
RR034H_008_mad_W6a_S8,2056841,Pelomonas,Pelomonas sp. HMWF004,,0,0,-100,13,66.4914022,100
RR034H_008_mad_W6a_S8,2056855,Acidovorax,Acidovorax sp. HMWF018,,0,0,-100,13,66.4914022,100
RR034H_008_mad_W6a_S8,2057741,Bradyrhizobium,Bradyrhizobium sp. SK17,,14,71.6061254,100,0,0,-100
RR034H_008_mad_W6a_S8,2070761,Paucibacter,Paucibacter aquatile,,0,0,-100,5,25.5736162,100
RR034H_008_mad_W6a_S8,2079793,Aeromicrobium,Aeromicrobium sp. 592,,2,10.2294465,100,0,0,-100
RR034H_008_mad_W6a_S8,2109913,Melaminivora,Melaminivora sp. SC2-9,,4,20.458893,100,0,0,-100
RR034H_008_mad_W6a_S8,2109914,Ottowia,Ottowia oryzae,,4,20.458893,100,0,0,-100
RR034H_008_mad_W6a_S8,2116657,Pulveribacter,Melaminivora sp. SC2-7,,6,30.6883395,100,0,0,-100
RR034H_008_mad_W6a_S8,2126319,Variovorax,Variovorax sp. PMC12,,5,25.5736162,100,0,0,-100
RR034H_008_mad_W6a_S8,2133945,Bradyrhizobium,Bradyrhizobium sp. MOS004,,0,0,-100,30,153.4416973,100
RR034H_008_mad_W6a_S8,2135721,Pelomonas,Pelomonas sp. BT06,,0,0,-100,11,56.2619557,100
RR034H_008_mad_W6a_S8,2201272,Comamonas,Comamonas sp. lk,,0,0,-100,4,20.458893,100
RR034H_008_mad_W6a_S8,2213010,Simplicispira,Simplicispira sp. CPCC 100842,,0,0,-100,5,25.5736162,100
RR034H_008_mad_W6a_S8,2282523,Methylorubrum,Methylorubrum,,16,81.8355719,100,7,35.8030627,100
RR034H_008_mad_W6a_S8,2292417,"",Vector pAAV-hSyn1-GCaMP6s-P2A-mKate2,,1538,7866.4443467,100,0,0,-100
RR034H_008_mad_W6a_S8,2478662,Acidovorax,Acidovorax sp. 1608163,,2,10.2294465,100,0,0,-100
RR034H_113_nsbRa_S111,22,Shewanella,Shewanella,,15,24.3540494,1.9776721,0,0,-100
RR034H_113_nsbRa_S111,50,Chondromyces,Chondromyces,,6,9.7416198,22.6027384,0,0,-100
RR034H_113_nsbRa_S111,52,Chondromyces,Chondromyces crocatus,,6,9.7416198,23.3580753,0,0,-100
RR034H_113_nsbRa_S111,68,Lysobacter,Lysobacter,,10,16.236033,0.5646679,0,0,-100
RR034H_113_nsbRa_S111,71,Simonsiella,Simonsiella,,30,48.7080989,100,0,0,-100
RR034H_113_nsbRa_S111,72,Simonsiella,Simonsiella muelleri,,30,48.7080989,100,0,0,-100
RR034H_113_nsbRa_S111,75,Caulobacter,Caulobacter,,6,9.7416198,-0.257208,0,0,-100
RR034H_113_nsbRa_S111,81,Hyphomicrobium,Hyphomicrobium,,2,3.2472066,0.1627171,0,0,-100
RR034H_113_nsbRa_S111,88,Leptothrix,Leptothrix,,59,95.7925944,0.2636566,0,0,-100
RR034H_113_nsbRa_S111,104,Cyclobacterium,Cyclobacterium marinum,,2,3.2472066,3.1756519,0,0,-100
RR034H_113_nsbRa_S111,107,Spirosoma,Spirosoma,,3,4.8708099,0.1180516,0,0,-100
RR034H_113_nsbRa_S111,157,Treponema,Treponema,,11249,18263.9134684,99,31157,50586.6078706,99
RR034H_113_nsbRa_S111,158,Treponema,Treponema denticola,,786,1276.1521901,99,49,79.5565615,77.5984019
RR034H_113_nsbRa_S111,160,Treponema,Treponema pallidum,,127,206.1976185,99,0,0,-100
RR034H_113_nsbRa_S111,162,Treponema,Treponema phagedenis,,0,0,-100,15,24.3540494,99
RR034H_113_nsbRa_S111,166,Treponema,Treponema sp.,,1,1.6236033,100,27,43.837289,100
RR034H_113_nsbRa_S111,167,Treponema,Treponema succinifaciens,,23,37.3428758,99,4,6.4944132,70.0769727
